temple,date,day_of_week,is_weekend,month,is_monsoon,time_slot,festival_multiplier,days_to_nearest_festival,footfall
Pavagadh,2023-02-16,3,0,2,0,Night 8-11,1.0,34,774
Somnath,2023-02-17,4,0,2,0,Morning 6-9,1.9,1,1453
Somnath,2023-02-17,4,0,2,0,Afternoon 10-1,1.9,1,1969
Somnath,2023-02-17,4,0,2,0,Evening 4-7,1.9,1,2319
Somnath,2023-02-17,4,0,2,0,Night 8-11,1.9,1,1106
Dwarka,2023-02-17,4,0,2,0,Morning 6-9,1.0,19,874
Dwarka,2023-02-17,4,0,2,0,Afternoon 10-1,1.0,19,1281
Dwarka,2023-02-17,4,0,2,0,Evening 4-7,1.0,19,1513
Dwarka,2023-02-17,4,0,2,0,Night 8-11,1.0,19,730
Ambaji,2023-02-17,4,0,2,0,Morning 6-9,1.0,33,605
Ambaji,2023-02-17,4,0,2,0,Afternoon 10-1,1.0,33,940
Ambaji,2023-02-17,4,0,2,0,Evening 4-7,1.0,33,1205
Ambaji,2023-02-17,4,0,2,0,Night 8-11,1.0,33,496
Pavagadh,2023-02-17,4,0,2,0,Morning 6-9,1.0,33,1060
Pavagadh,2023-02-17,4,0,2,0,Afternoon 10-1,1.0,33,1456
Pavagadh,2023-02-17,4,0,2,0,Evening 4-7,1.0,33,1875
Pavagadh,2023-02-17,4,0,2,0,Night 8-11,1.0,33,819
Somnath,2023-02-18,5,1,2,0,Morning 6-9,4.2,0,4056
Somnath,2023-02-18,5,1,2,0,Afternoon 10-1,4.2,0,6208
Somnath,2023-02-18,5,1,2,0,Evening 4-7,4.2,0,7844
Somnath,2023-02-18,5,1,2,0,Night 8-11,4.2,0,3326
Dwarka,2023-02-18,5,1,2,0,Morning 6-9,1.0,18,1171
Dwarka,2023-02-18,5,1,2,0,Afternoon 10-1,1.0,18,1970
Dwarka,2023-02-18,5,1,2,0,Evening 4-7,1.0,18,2315
Dwarka,2023-02-18,5,1,2,0,Night 8-11,1.0,18,942
Ambaji,2023-02-18,5,1,2,0,Morning 6-9,1.0,32,918
Ambaji,2023-02-18,5,1,2,0,Afternoon 10-1,1.0,32,1416
Ambaji,2023-02-18,5,1,2,0,Evening 4-7,1.0,32,1512
Ambaji,2023-02-18,5,1,2,0,Night 8-11,1.0,32,667
Pavagadh,2023-02-18,5,1,2,0,Morning 6-9,1.0,32,1327
Pavagadh,2023-02-18,5,1,2,0,Afternoon 10-1,1.0,32,2173
Pavagadh,2023-02-18,5,1,2,0,Evening 4-7,1.0,32,2713
Pavagadh,2023-02-18,5,1,2,0,Night 8-11,1.0,32,1119
Somnath,2023-02-19,6,1,2,0,Morning 6-9,1.9,-1,1845
Somnath,2023-02-19,6,1,2,0,Afternoon 10-1,1.9,-1,2557
Somnath,2023-02-19,6,1,2,0,Evening 4-7,1.9,-1,3506
Somnath,2023-02-19,6,1,2,0,Night 8-11,1.9,-1,1533
Dwarka,2023-02-19,6,1,2,0,Morning 6-9,1.0,17,1203
Dwarka,2023-02-19,6,1,2,0,Afternoon 10-1,1.0,17,1843
Dwarka,2023-02-19,6,1,2,0,Evening 4-7,1.0,17,2105
Dwarka,2023-02-19,6,1,2,0,Night 8-11,1.0,17,959
Ambaji,2023-02-19,6,1,2,0,Morning 6-9,1.0,31,866
Ambaji,2023-02-19,6,1,2,0,Afternoon 10-1,1.0,31,1254
Ambaji,2023-02-19,6,1,2,0,Evening 4-7,1.0,31,1555
Ambaji,2023-02-19,6,1,2,0,Night 8-11,1.0,31,662
Pavagadh,2023-02-19,6,1,2,0,Morning 6-9,1.9,31,2828
Pavagadh,2023-02-19,6,1,2,0,Afternoon 10-1,1.9,31,3882
Pavagadh,2023-02-19,6,1,2,0,Evening 4-7,1.9,31,4999
Pavagadh,2023-02-19,6,1,2,0,Night 8-11,1.9,31,2127
Somnath,2023-02-20,0,0,2,0,Morning 6-9,1.9,-2,1312
Somnath,2023-02-20,0,0,2,0,Afternoon 10-1,1.9,-2,2164
Somnath,2023-02-20,0,0,2,0,Evening 4-7,1.9,-2,2418
Somnath,2023-02-20,0,0,2,0,Night 8-11,1.9,-2,1022
Dwarka,2023-02-20,0,0,2,0,Morning 6-9,1.0,16,858
Dwarka,2023-02-20,0,0,2,0,Afternoon 10-1,1.0,16,1407
Dwarka,2023-02-20,0,0,2,0,Evening 4-7,1.0,16,1663
Dwarka,2023-02-20,0,0,2,0,Night 8-11,1.0,16,657
Ambaji,2023-02-20,0,0,2,0,Morning 6-9,1.0,30,666
Ambaji,2023-02-20,0,0,2,0,Afternoon 10-1,1.0,30,945
Ambaji,2023-02-20,0,0,2,0,Evening 4-7,1.0,30,1174
Ambaji,2023-02-20,0,0,2,0,Night 8-11,1.0,30,481
Pavagadh,2023-02-20,0,0,2,0,Morning 6-9,1.0,30,1031
Pavagadh,2023-02-20,0,0,2,0,Afternoon 10-1,1.0,30,1584
Pavagadh,2023-02-20,0,0,2,0,Evening 4-7,1.0,30,1895
Pavagadh,2023-02-20,0,0,2,0,Night 8-11,1.0,30,872
Somnath,2023-02-21,1,0,2,0,Morning 6-9,1.0,-3,686
Somnath,2023-02-21,1,0,2,0,Afternoon 10-1,1.0,-3,1128
Somnath,2023-02-21,1,0,2,0,Evening 4-7,1.0,-3,1312
Somnath,2023-02-21,1,0,2,0,Night 8-11,1.0,-3,559
Dwarka,2023-02-21,1,0,2,0,Morning 6-9,1.0,15,922
Dwarka,2023-02-21,1,0,2,0,Afternoon 10-1,1.0,15,1279
Dwarka,2023-02-21,1,0,2,0,Evening 4-7,1.0,15,1684
Dwarka,2023-02-21,1,0,2,0,Night 8-11,1.0,15,609
Ambaji,2023-02-21,1,0,2,0,Morning 6-9,1.0,29,619
Ambaji,2023-02-21,1,0,2,0,Afternoon 10-1,1.0,29,903
Ambaji,2023-02-21,1,0,2,0,Evening 4-7,1.0,29,1104
Ambaji,2023-02-21,1,0,2,0,Night 8-11,1.0,29,483
Pavagadh,2023-02-21,1,0,2,0,Morning 6-9,1.0,29,1079
Pavagadh,2023-02-21,1,0,2,0,Afternoon 10-1,1.0,29,1606
Pavagadh,2023-02-21,1,0,2,0,Evening 4-7,1.0,29,1956
Pavagadh,2023-02-21,1,0,2,0,Night 8-11,1.0,29,791
Somnath,2023-02-22,2,0,2,0,Morning 6-9,1.0,-4,733
Somnath,2023-02-22,2,0,2,0,Afternoon 10-1,1.0,-4,1068
Somnath,2023-02-22,2,0,2,0,Evening 4-7,1.0,-4,1367
Somnath,2023-02-22,2,0,2,0,Night 8-11,1.0,-4,570
Dwarka,2023-02-22,2,0,2,0,Morning 6-9,1.0,14,894
Dwarka,2023-02-22,2,0,2,0,Afternoon 10-1,1.0,14,1265
Dwarka,2023-02-22,2,0,2,0,Evening 4-7,1.0,14,1585
Dwarka,2023-02-22,2,0,2,0,Night 8-11,1.0,14,667
Ambaji,2023-02-22,2,0,2,0,Morning 6-9,1.0,28,629
Ambaji,2023-02-22,2,0,2,0,Afternoon 10-1,1.0,28,948
Ambaji,2023-02-22,2,0,2,0,Evening 4-7,1.0,28,1196
Ambaji,2023-02-22,2,0,2,0,Night 8-11,1.0,28,487
Pavagadh,2023-02-22,2,0,2,0,Morning 6-9,1.0,28,1063
Pavagadh,2023-02-22,2,0,2,0,Afternoon 10-1,1.0,28,1571
Pavagadh,2023-02-22,2,0,2,0,Evening 4-7,1.0,28,1898
Pavagadh,2023-02-22,2,0,2,0,Night 8-11,1.0,28,782
Somnath,2023-02-23,3,0,2,0,Morning 6-9,1.0,-5,672
Somnath,2023-02-23,3,0,2,0,Afternoon 10-1,1.0,-5,1033
Somnath,2023-02-23,3,0,2,0,Evening 4-7,1.0,-5,1342
Somnath,2023-02-23,3,0,2,0,Night 8-11,1.0,-5,537
Dwarka,2023-02-23,3,0,2,0,Morning 6-9,1.0,13,884
Dwarka,2023-02-23,3,0,2,0,Afternoon 10-1,1.0,13,1337
Dwarka,2023-02-23,3,0,2,0,Evening 4-7,1.0,13,1661
Dwarka,2023-02-23,3,0,2,0,Night 8-11,1.0,13,653
Ambaji,2023-02-23,3,0,2,0,Morning 6-9,1.0,27,663
Ambaji,2023-02-23,3,0,2,0,Afternoon 10-1,1.0,27,980
Ambaji,2023-02-23,3,0,2,0,Evening 4-7,1.0,27,1110
Ambaji,2023-02-23,3,0,2,0,Night 8-11,1.0,27,471
Pavagadh,2023-02-23,3,0,2,0,Morning 6-9,1.0,27,1113
Pavagadh,2023-02-23,3,0,2,0,Afternoon 10-1,1.0,27,1553
Pavagadh,2023-02-23,3,0,2,0,Evening 4-7,1.0,27,1765
Pavagadh,2023-02-23,3,0,2,0,Night 8-11,1.0,27,767
Somnath,2023-02-24,4,0,2,0,Morning 6-9,1.0,-6,715
Somnath,2023-02-24,4,0,2,0,Afternoon 10-1,1.0,-6,1013
Somnath,2023-02-24,4,0,2,0,Evening 4-7,1.0,-6,1296
Somnath,2023-02-24,4,0,2,0,Night 8-11,1.0,-6,553
Dwarka,2023-02-24,4,0,2,0,Morning 6-9,1.0,12,945
Dwarka,2023-02-24,4,0,2,0,Afternoon 10-1,1.0,12,1297
Dwarka,2023-02-24,4,0,2,0,Evening 4-7,1.0,12,1697
Dwarka,2023-02-24,4,0,2,0,Night 8-11,1.0,12,722
Ambaji,2023-02-24,4,0,2,0,Morning 6-9,1.0,26,674
Ambaji,2023-02-24,4,0,2,0,Afternoon 10-1,1.0,26,948
Ambaji,2023-02-24,4,0,2,0,Evening 4-7,1.0,26,1071
Ambaji,2023-02-24,4,0,2,0,Night 8-11,1.0,26,496
Pavagadh,2023-02-24,4,0,2,0,Morning 6-9,1.0,26,1107
Pavagadh,2023-02-24,4,0,2,0,Afternoon 10-1,1.0,26,1557
Pavagadh,2023-02-24,4,0,2,0,Evening 4-7,1.0,26,2073
Pavagadh,2023-02-24,4,0,2,0,Night 8-11,1.0,26,840
Somnath,2023-02-25,5,1,2,0,Morning 6-9,1.0,-7,1020
Somnath,2023-02-25,5,1,2,0,Afternoon 10-1,1.0,-7,1530
Somnath,2023-02-25,5,1,2,0,Evening 4-7,1.0,-7,1842
Somnath,2023-02-25,5,1,2,0,Night 8-11,1.0,-7,686
Dwarka,2023-02-25,5,1,2,0,Morning 6-9,1.0,11,1207
Dwarka,2023-02-25,5,1,2,0,Afternoon 10-1,1.0,11,1898
Dwarka,2023-02-25,5,1,2,0,Evening 4-7,1.0,11,2173
Dwarka,2023-02-25,5,1,2,0,Night 8-11,1.0,11,933
Ambaji,2023-02-25,5,1,2,0,Morning 6-9,1.0,25,843
Ambaji,2023-02-25,5,1,2,0,Afternoon 10-1,1.0,25,1386
Ambaji,2023-02-25,5,1,2,0,Evening 4-7,1.0,25,1712
Ambaji,2023-02-25,5,1,2,0,Night 8-11,1.0,25,649
Pavagadh,2023-02-25,5,1,2,0,Morning 6-9,1.0,25,1475
Pavagadh,2023-02-25,5,1,2,0,Afternoon 10-1,1.0,25,2098
Pavagadh,2023-02-25,5,1,2,0,Evening 4-7,1.0,25,2740
Pavagadh,2023-02-25,5,1,2,0,Night 8-11,1.0,25,1144
Somnath,2023-02-26,6,1,2,0,Morning 6-9,1.0,-8,1029
Somnath,2023-02-26,6,1,2,0,Afternoon 10-1,1.0,-8,1486
Somnath,2023-02-26,6,1,2,0,Evening 4-7,1.0,-8,2032
Somnath,2023-02-26,6,1,2,0,Night 8-11,1.0,-8,731
Dwarka,2023-02-26,6,1,2,0,Morning 6-9,1.0,10,1147
Dwarka,2023-02-26,6,1,2,0,Afternoon 10-1,1.0,10,1783
Dwarka,2023-02-26,6,1,2,0,Evening 4-7,1.0,10,2105
Dwarka,2023-02-26,6,1,2,0,Night 8-11,1.0,10,886
Ambaji,2023-02-26,6,1,2,0,Morning 6-9,1.0,24,845
Ambaji,2023-02-26,6,1,2,0,Afternoon 10-1,1.0,24,1246
Ambaji,2023-02-26,6,1,2,0,Evening 4-7,1.0,24,1543
Ambaji,2023-02-26,6,1,2,0,Night 8-11,1.0,24,687
Pavagadh,2023-02-26,6,1,2,0,Morning 6-9,1.9,24,2729
Pavagadh,2023-02-26,6,1,2,0,Afternoon 10-1,1.9,24,4067
Pavagadh,2023-02-26,6,1,2,0,Evening 4-7,1.9,24,5262
Pavagadh,2023-02-26,6,1,2,0,Night 8-11,1.9,24,2065
Somnath,2023-02-27,0,0,2,0,Morning 6-9,1.0,-9,715
Somnath,2023-02-27,0,0,2,0,Afternoon 10-1,1.0,-9,1078
Somnath,2023-02-27,0,0,2,0,Evening 4-7,1.0,-9,1215
Somnath,2023-02-27,0,0,2,0,Night 8-11,1.0,-9,500
Dwarka,2023-02-27,0,0,2,0,Morning 6-9,1.0,9,905
Dwarka,2023-02-27,0,0,2,0,Afternoon 10-1,1.0,9,1338
Dwarka,2023-02-27,0,0,2,0,Evening 4-7,1.0,9,1762
Dwarka,2023-02-27,0,0,2,0,Night 8-11,1.0,9,687
Ambaji,2023-02-27,0,0,2,0,Morning 6-9,1.0,23,658
Ambaji,2023-02-27,0,0,2,0,Afternoon 10-1,1.0,23,930
Ambaji,2023-02-27,0,0,2,0,Evening 4-7,1.0,23,1176
Ambaji,2023-02-27,0,0,2,0,Night 8-11,1.0,23,520
Pavagadh,2023-02-27,0,0,2,0,Morning 6-9,1.0,23,972
Pavagadh,2023-02-27,0,0,2,0,Afternoon 10-1,1.0,23,1588
Pavagadh,2023-02-27,0,0,2,0,Evening 4-7,1.0,23,2103
Pavagadh,2023-02-27,0,0,2,0,Night 8-11,1.0,23,822
Somnath,2023-02-28,1,0,2,0,Morning 6-9,1.0,-10,770
Somnath,2023-02-28,1,0,2,0,Afternoon 10-1,1.0,-10,1036
Somnath,2023-02-28,1,0,2,0,Evening 4-7,1.0,-10,1316
Somnath,2023-02-28,1,0,2,0,Night 8-11,1.0,-10,553
Dwarka,2023-02-28,1,0,2,0,Morning 6-9,1.0,8,813
Dwarka,2023-02-28,1,0,2,0,Afternoon 10-1,1.0,8,1251
Dwarka,2023-02-28,1,0,2,0,Evening 4-7,1.0,8,1556
Dwarka,2023-02-28,1,0,2,0,Night 8-11,1.0,8,705
Ambaji,2023-02-28,1,0,2,0,Morning 6-9,1.0,22,660
Ambaji,2023-02-28,1,0,2,0,Afternoon 10-1,1.0,22,950
Ambaji,2023-02-28,1,0,2,0,Evening 4-7,1.0,22,1201
Ambaji,2023-02-28,1,0,2,0,Night 8-11,1.0,22,484
Pavagadh,2023-02-28,1,0,2,0,Morning 6-9,1.0,22,1114
Pavagadh,2023-02-28,1,0,2,0,Afternoon 10-1,1.0,22,1563
Pavagadh,2023-02-28,1,0,2,0,Evening 4-7,1.0,22,1942
Pavagadh,2023-02-28,1,0,2,0,Night 8-11,1.0,22,804
Somnath,2023-03-01,2,0,3,0,Morning 6-9,1.0,-11,742
Somnath,2023-03-01,2,0,3,0,Afternoon 10-1,1.0,-11,1045
Somnath,2023-03-01,2,0,3,0,Evening 4-7,1.0,-11,1369
Somnath,2023-03-01,2,0,3,0,Night 8-11,1.0,-11,527
Dwarka,2023-03-01,2,0,3,0,Morning 6-9,1.0,7,853
Dwarka,2023-03-01,2,0,3,0,Afternoon 10-1,1.0,7,1349
Dwarka,2023-03-01,2,0,3,0,Evening 4-7,1.0,7,1622
Dwarka,2023-03-01,2,0,3,0,Night 8-11,1.0,7,670
Ambaji,2023-03-01,2,0,3,0,Morning 6-9,1.0,21,660
Ambaji,2023-03-01,2,0,3,0,Afternoon 10-1,1.0,21,915
Ambaji,2023-03-01,2,0,3,0,Evening 4-7,1.0,21,1153
Ambaji,2023-03-01,2,0,3,0,Night 8-11,1.0,21,515
Pavagadh,2023-03-01,2,0,3,0,Morning 6-9,1.0,21,1128
Pavagadh,2023-03-01,2,0,3,0,Afternoon 10-1,1.0,21,1661
Pavagadh,2023-03-01,2,0,3,0,Evening 4-7,1.0,21,1916
Pavagadh,2023-03-01,2,0,3,0,Night 8-11,1.0,21,852
Somnath,2023-03-02,3,0,3,0,Morning 6-9,1.0,-12,695
Somnath,2023-03-02,3,0,3,0,Afternoon 10-1,1.0,-12,1024
Somnath,2023-03-02,3,0,3,0,Evening 4-7,1.0,-12,1194
Somnath,2023-03-02,3,0,3,0,Night 8-11,1.0,-12,589
Dwarka,2023-03-02,3,0,3,0,Morning 6-9,1.0,6,862
Dwarka,2023-03-02,3,0,3,0,Afternoon 10-1,1.0,6,1306
Dwarka,2023-03-02,3,0,3,0,Evening 4-7,1.0,6,1568
Dwarka,2023-03-02,3,0,3,0,Night 8-11,1.0,6,701
Ambaji,2023-03-02,3,0,3,0,Morning 6-9,1.0,20,628
Ambaji,2023-03-02,3,0,3,0,Afternoon 10-1,1.0,20,889
Ambaji,2023-03-02,3,0,3,0,Evening 4-7,1.0,20,1183
Ambaji,2023-03-02,3,0,3,0,Night 8-11,1.0,20,460
Pavagadh,2023-03-02,3,0,3,0,Morning 6-9,1.0,20,1027
Pavagadh,2023-03-02,3,0,3,0,Afternoon 10-1,1.0,20,1431
Pavagadh,2023-03-02,3,0,3,0,Evening 4-7,1.0,20,1827
Pavagadh,2023-03-02,3,0,3,0,Night 8-11,1.0,20,818
Somnath,2023-03-03,4,0,3,0,Morning 6-9,1.0,-13,666
Somnath,2023-03-03,4,0,3,0,Afternoon 10-1,1.0,-13,1000
Somnath,2023-03-03,4,0,3,0,Evening 4-7,1.0,-13,1317
Somnath,2023-03-03,4,0,3,0,Night 8-11,1.0,-13,540
Dwarka,2023-03-03,4,0,3,0,Morning 6-9,1.0,5,964
Dwarka,2023-03-03,4,0,3,0,Afternoon 10-1,1.0,5,1409
Dwarka,2023-03-03,4,0,3,0,Evening 4-7,1.0,5,1571
Dwarka,2023-03-03,4,0,3,0,Night 8-11,1.0,5,698
Ambaji,2023-03-03,4,0,3,0,Morning 6-9,1.0,19,657
Ambaji,2023-03-03,4,0,3,0,Afternoon 10-1,1.0,19,915
Ambaji,2023-03-03,4,0,3,0,Evening 4-7,1.0,19,1093
Ambaji,2023-03-03,4,0,3,0,Night 8-11,1.0,19,487
Pavagadh,2023-03-03,4,0,3,0,Morning 6-9,1.0,19,1055
Pavagadh,2023-03-03,4,0,3,0,Afternoon 10-1,1.0,19,1535
Pavagadh,2023-03-03,4,0,3,0,Evening 4-7,1.0,19,1972
Pavagadh,2023-03-03,4,0,3,0,Night 8-11,1.0,19,788
Somnath,2023-03-04,5,1,3,0,Morning 6-9,1.0,-14,951
Somnath,2023-03-04,5,1,3,0,Afternoon 10-1,1.0,-14,1473
Somnath,2023-03-04,5,1,3,0,Evening 4-7,1.0,-14,1846
Somnath,2023-03-04,5,1,3,0,Night 8-11,1.0,-14,727
Dwarka,2023-03-04,5,1,3,0,Morning 6-9,1.0,4,1277
Dwarka,2023-03-04,5,1,3,0,Afternoon 10-1,1.0,4,1683
Dwarka,2023-03-04,5,1,3,0,Evening 4-7,1.0,4,2194
Dwarka,2023-03-04,5,1,3,0,Night 8-11,1.0,4,932
Ambaji,2023-03-04,5,1,3,0,Morning 6-9,1.0,18,857
Ambaji,2023-03-04,5,1,3,0,Afternoon 10-1,1.0,18,1265
Ambaji,2023-03-04,5,1,3,0,Evening 4-7,1.0,18,1724
Ambaji,2023-03-04,5,1,3,0,Night 8-11,1.0,18,650
Pavagadh,2023-03-04,5,1,3,0,Morning 6-9,1.0,18,1609
Pavagadh,2023-03-04,5,1,3,0,Afternoon 10-1,1.0,18,2194
Pavagadh,2023-03-04,5,1,3,0,Evening 4-7,1.0,18,2684
Pavagadh,2023-03-04,5,1,3,0,Night 8-11,1.0,18,1143
Somnath,2023-03-05,6,1,3,0,Morning 6-9,1.0,-15,1098
Somnath,2023-03-05,6,1,3,0,Afternoon 10-1,1.0,-15,1408
Somnath,2023-03-05,6,1,3,0,Evening 4-7,1.0,-15,1737
Somnath,2023-03-05,6,1,3,0,Night 8-11,1.0,-15,739
Dwarka,2023-03-05,6,1,3,0,Morning 6-9,1.0,3,1233
Dwarka,2023-03-05,6,1,3,0,Afternoon 10-1,1.0,3,1686
Dwarka,2023-03-05,6,1,3,0,Evening 4-7,1.0,3,2248
Dwarka,2023-03-05,6,1,3,0,Night 8-11,1.0,3,1006
Ambaji,2023-03-05,6,1,3,0,Morning 6-9,1.0,17,885
Ambaji,2023-03-05,6,1,3,0,Afternoon 10-1,1.0,17,1279
Ambaji,2023-03-05,6,1,3,0,Evening 4-7,1.0,17,1565
Ambaji,2023-03-05,6,1,3,0,Night 8-11,1.0,17,697
Pavagadh,2023-03-05,6,1,3,0,Morning 6-9,1.9,17,2694
Pavagadh,2023-03-05,6,1,3,0,Afternoon 10-1,1.9,17,4399
Pavagadh,2023-03-05,6,1,3,0,Evening 4-7,1.9,17,5473
Pavagadh,2023-03-05,6,1,3,0,Night 8-11,1.9,17,2152
Somnath,2023-03-06,0,0,3,0,Morning 6-9,1.0,-16,722
Somnath,2023-03-06,0,0,3,0,Afternoon 10-1,1.0,-16,1106
Somnath,2023-03-06,0,0,3,0,Evening 4-7,1.0,-16,1375
Somnath,2023-03-06,0,0,3,0,Night 8-11,1.0,-16,535
Dwarka,2023-03-06,0,0,3,0,Morning 6-9,2.2,2,1922
Dwarka,2023-03-06,0,0,3,0,Afternoon 10-1,2.2,2,2735
Dwarka,2023-03-06,0,0,3,0,Evening 4-7,2.2,2,3639
Dwarka,2023-03-06,0,0,3,0,Night 8-11,2.2,2,1542
Ambaji,2023-03-06,0,0,3,0,Morning 6-9,1.0,16,603
Ambaji,2023-03-06,0,0,3,0,Afternoon 10-1,1.0,16,920
Ambaji,2023-03-06,0,0,3,0,Evening 4-7,1.0,16,1100
Ambaji,2023-03-06,0,0,3,0,Night 8-11,1.0,16,470
Pavagadh,2023-03-06,0,0,3,0,Morning 6-9,1.0,16,1086
Pavagadh,2023-03-06,0,0,3,0,Afternoon 10-1,1.0,16,1517
Pavagadh,2023-03-06,0,0,3,0,Evening 4-7,1.0,16,1914
Pavagadh,2023-03-06,0,0,3,0,Night 8-11,1.0,16,760
Somnath,2023-03-07,1,0,3,0,Morning 6-9,1.0,-17,728
Somnath,2023-03-07,1,0,3,0,Afternoon 10-1,1.0,-17,1061
Somnath,2023-03-07,1,0,3,0,Evening 4-7,1.0,-17,1279
Somnath,2023-03-07,1,0,3,0,Night 8-11,1.0,-17,548
Dwarka,2023-03-07,1,0,3,0,Morning 6-9,2.2,1,1978
Dwarka,2023-03-07,1,0,3,0,Afternoon 10-1,2.2,1,2793
Dwarka,2023-03-07,1,0,3,0,Evening 4-7,2.2,1,3369
Dwarka,2023-03-07,1,0,3,0,Night 8-11,2.2,1,1610
Ambaji,2023-03-07,1,0,3,0,Morning 6-9,1.0,15,621
Ambaji,2023-03-07,1,0,3,0,Afternoon 10-1,1.0,15,934
Ambaji,2023-03-07,1,0,3,0,Evening 4-7,1.0,15,1210
Ambaji,2023-03-07,1,0,3,0,Night 8-11,1.0,15,556
Pavagadh,2023-03-07,1,0,3,0,Morning 6-9,1.0,15,1010
Pavagadh,2023-03-07,1,0,3,0,Afternoon 10-1,1.0,15,1591
Pavagadh,2023-03-07,1,0,3,0,Evening 4-7,1.0,15,1883
Pavagadh,2023-03-07,1,0,3,0,Night 8-11,1.0,15,795
Somnath,2023-03-08,2,0,3,0,Morning 6-9,1.0,-18,702
Somnath,2023-03-08,2,0,3,0,Afternoon 10-1,1.0,-18,1015
Somnath,2023-03-08,2,0,3,0,Evening 4-7,1.0,-18,1315
Somnath,2023-03-08,2,0,3,0,Night 8-11,1.0,-18,520
Dwarka,2023-03-08,2,0,3,0,Morning 6-9,2.6,0,2408
Dwarka,2023-03-08,2,0,3,0,Afternoon 10-1,2.6,0,3420
Dwarka,2023-03-08,2,0,3,0,Evening 4-7,2.6,0,4303
Dwarka,2023-03-08,2,0,3,0,Night 8-11,2.6,0,1741
Ambaji,2023-03-08,2,0,3,0,Morning 6-9,1.0,14,628
Ambaji,2023-03-08,2,0,3,0,Afternoon 10-1,1.0,14,948
Ambaji,2023-03-08,2,0,3,0,Evening 4-7,1.0,14,1108
Ambaji,2023-03-08,2,0,3,0,Night 8-11,1.0,14,481
Pavagadh,2023-03-08,2,0,3,0,Morning 6-9,1.0,14,1026
Pavagadh,2023-03-08,2,0,3,0,Afternoon 10-1,1.0,14,1507
Pavagadh,2023-03-08,2,0,3,0,Evening 4-7,1.0,14,1774
Pavagadh,2023-03-08,2,0,3,0,Night 8-11,1.0,14,856
Somnath,2023-03-09,3,0,3,0,Morning 6-9,1.0,-19,703
Somnath,2023-03-09,3,0,3,0,Afternoon 10-1,1.0,-19,1112
Somnath,2023-03-09,3,0,3,0,Evening 4-7,1.0,-19,1374
Somnath,2023-03-09,3,0,3,0,Night 8-11,1.0,-19,524
Dwarka,2023-03-09,3,0,3,0,Morning 6-9,2.2,-1,1878
Dwarka,2023-03-09,3,0,3,0,Afternoon 10-1,2.2,-1,3183
Dwarka,2023-03-09,3,0,3,0,Evening 4-7,2.2,-1,3831
Dwarka,2023-03-09,3,0,3,0,Night 8-11,2.2,-1,1500
Ambaji,2023-03-09,3,0,3,0,Morning 6-9,1.0,13,644
Ambaji,2023-03-09,3,0,3,0,Afternoon 10-1,1.0,13,914
Ambaji,2023-03-09,3,0,3,0,Evening 4-7,1.0,13,1183
Ambaji,2023-03-09,3,0,3,0,Night 8-11,1.0,13,474
Pavagadh,2023-03-09,3,0,3,0,Morning 6-9,1.0,13,976
Pavagadh,2023-03-09,3,0,3,0,Afternoon 10-1,1.0,13,1480
Pavagadh,2023-03-09,3,0,3,0,Evening 4-7,1.0,13,1939
Pavagadh,2023-03-09,3,0,3,0,Night 8-11,1.0,13,776
Somnath,2023-03-10,4,0,3,0,Morning 6-9,1.0,-20,721
Somnath,2023-03-10,4,0,3,0,Afternoon 10-1,1.0,-20,1017
Somnath,2023-03-10,4,0,3,0,Evening 4-7,1.0,-20,1276
Somnath,2023-03-10,4,0,3,0,Night 8-11,1.0,-20,571
Dwarka,2023-03-10,4,0,3,0,Morning 6-9,2.2,-2,1983
Dwarka,2023-03-10,4,0,3,0,Afternoon 10-1,2.2,-2,2886
Dwarka,2023-03-10,4,0,3,0,Evening 4-7,2.2,-2,3706
Dwarka,2023-03-10,4,0,3,0,Night 8-11,2.2,-2,1530
Ambaji,2023-03-10,4,0,3,0,Morning 6-9,1.0,12,674
Ambaji,2023-03-10,4,0,3,0,Afternoon 10-1,1.0,12,920
Ambaji,2023-03-10,4,0,3,0,Evening 4-7,1.0,12,1143
Ambaji,2023-03-10,4,0,3,0,Night 8-11,1.0,12,462
Pavagadh,2023-03-10,4,0,3,0,Morning 6-9,1.0,12,1044
Pavagadh,2023-03-10,4,0,3,0,Afternoon 10-1,1.0,12,1623
Pavagadh,2023-03-10,4,0,3,0,Evening 4-7,1.0,12,2038
Pavagadh,2023-03-10,4,0,3,0,Night 8-11,1.0,12,844
Somnath,2023-03-11,5,1,3,0,Morning 6-9,1.0,-21,925
Somnath,2023-03-11,5,1,3,0,Afternoon 10-1,1.0,-21,1530
Somnath,2023-03-11,5,1,3,0,Evening 4-7,1.0,-21,1684
Somnath,2023-03-11,5,1,3,0,Night 8-11,1.0,-21,790
Dwarka,2023-03-11,5,1,3,0,Morning 6-9,1.0,-3,1214
Dwarka,2023-03-11,5,1,3,0,Afternoon 10-1,1.0,-3,1862
Dwarka,2023-03-11,5,1,3,0,Evening 4-7,1.0,-3,2126
Dwarka,2023-03-11,5,1,3,0,Night 8-11,1.0,-3,986
Ambaji,2023-03-11,5,1,3,0,Morning 6-9,1.0,11,828
Ambaji,2023-03-11,5,1,3,0,Afternoon 10-1,1.0,11,1259
Ambaji,2023-03-11,5,1,3,0,Evening 4-7,1.0,11,1540
Ambaji,2023-03-11,5,1,3,0,Night 8-11,1.0,11,626
